sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
357859992	114034736	56	F	1	1	X	507906278
357860005	114034095	26	M	1	2	X	X
357860039	114015730	56	M	1	0	X	507976532
357860040	114015730	56	F	1	1	X	507977160
357860046	114032008	56	F	1	1	X	507919233
357860047	114032008	26	M	1	2	X	X
358169302	114031661	1	M	1	2	X	X
358169305	114031661	6	F	1	2	450066968	X
358169308	114016467	26	F	1	1	X	507976285
358169309	114016467	6	F	1	2	450066968	X
358169311	114011599	28	M	1	0	X	507975078
358169312	114011599	26	F	1	1	X	507502703
358169314	114034653	1	M	1	2	X	X
358169315	114034653	28	M	1	0	X	508198653
358169317	114034653	6	F	1	2	450069322	X
358169326	114030461	1	M	1	2	X	X
358169330	114019742	1	M	1	2	X	X
358169333	114019742	6	F	1	2	450066968	X
358193976	114017742	49	M	1	1	X	507977259
358193977	114017742	48	F	1	0	X	507973287
358193978	114041087	49	M	1	1	X	507972797
358193979	114041087	48	F	1	0	X	507972769
358193982	114032896	49	M	1	1	X	507921766
358319577	114026650	69	F	1	0	X	X
358319580	114049223	69	F	1	0	X	X
358319581	114021629	69	F	1	0	X	X
358319583	114025605	69	F	1	0	X	X
358323477	114036467	62	F	1	1	X	X
358323492	114018979	66	M	1	0	X	X
358323494	114048928	66	M	1	0	X	X
358323496	114029616	66	M	1	0	X	X
358323497	114037891	62	F	1	1	X	X
358323498	114037891	66	M	1	0	X	X
358323499	114028417	62	F	1	1	X	X
358323500	114028417	66	M	1	0	X	X
358352956	114038424	14	F	1	2	450152697	X
358352959	114048697	15	F	1	2	450101856	X
358352960	114048697	14	F	1	2	450108262	X
358352963	114040526	15	F	1	2	450101856	X
358352964	114040526	14	F	1	2	450141020	X
358352966	114040526	39	F	1	1	X	507915604
358352974	114037019	39	F	1	1	X	507908613
358352977	114027467	43	M	1	0	X	507976942
358352987	114038598	15	F	1	2	450101856	X
358352989	114038598	43	M	1	0	X	507951155
358352990	114038598	39	F	1	1	X	508173955
358352991	114043189	15	F	1	2	450101856	X
358352994	114043189	39	F	1	1	X	507976717
358352995	114021423	15	F	1	2	450143916	X
358352996	114021423	14	F	1	2	450124118	X
358352997	114021423	43	M	1	0	X	507978435
358352998	114021423	39	F	1	1	X	507978262
358353003	114036954	15	F	1	2	450079105	X
358353004	114036954	14	F	1	2	450141020	X
358353006	114036954	39	F	1	1	X	507972990
358353008	114028996	14	F	1	2	450114997	X
358353009	114028996	43	M	1	0	X	507976801
358353016	114025369	14	F	1	2	450114997	X
358353018	114025369	39	F	1	1	X	507976942
358353024	114045312	14	F	1	2	450152271	X
358353031	114040424	15	F	1	2	450101856	X
358353033	114040424	43	M	1	0	X	507974209
358353035	114046305	15	F	1	2	450143916	X
358353038	114046305	39	F	1	1	X	507910634
358353047	114018445	15	F	1	2	450101856	X
358353048	114018445	14	F	1	2	450143912	X
358353049	114018445	43	M	1	0	X	507976285
358353050	114018445	39	F	1	1	X	507980013
358353054	114033460	39	F	1	1	X	507976846
358353071	114018776	15	F	1	2	450101856	X
358353072	114018776	14	F	1	2	450123112	X
358353073	114018776	43	M	1	0	X	507975809
358368623	114043221	60	M	1	0	X	507977443
358368625	114043221	31	F	1	2	X	507978724
358368631	114047296	60	M	1	0	X	507979415
358368632	114047296	57	F	1	1	X	507979354
358368646	114028627	34	F	1	2	X	507976942
358368647	114028627	60	M	1	0	X	507976852
358368648	114028627	57	F	1	1	X	507976413
358368649	114028627	31	F	1	2	X	507976916
358368650	114040507	34	F	1	2	X	507973157
358368652	114040507	57	F	1	1	X	507941362
358368654	114025602	34	F	1	2	X	507976131
358368655	114025602	60	M	1	0	X	507950192
358368657	114025602	31	F	1	2	X	507953153
358368662	114024843	34	F	1	2	X	507949659
358368664	114024843	57	F	1	1	X	507976393
358368666	114049064	34	F	1	2	X	507976396
358368668	114049064	57	F	1	1	X	507975200
358368669	114049064	31	F	1	2	X	507947564
358368670	114033829	34	F	1	2	X	507976863
358368671	114033829	60	M	1	0	X	507909064
358368674	114019361	34	F	1	2	X	507974091
358368677	114019361	31	F	1	2	X	507976892
358368686	114025669	34	F	1	2	X	507930639
358368687	114025669	60	M	1	0	X	508191521
358368688	114025669	57	F	1	1	X	507977263
358368689	114025669	31	F	1	2	X	507977023
358424670	114016196	26	F	1	0	X	507975427
358424672	114037089	26	F	1	0	X	507973004
358424676	114036706	26	F	1	0	X	507972797
358424680	114014570	26	F	1	0	X	507976536
358424683	114033182	26	F	1	0	X	507978871
358446386	114029878	43	F	1	0	X	X
358446387	114029878	19	M	1	2	X	507973756
358446390	114020305	43	F	1	0	X	X
358446399	114026194	19	M	1	2	X	508193361
358446401	114012722	19	M	1	2	X	507904684
358446402	114027971	43	F	1	0	X	X
358446403	114027971	19	M	1	2	X	507975390
358446416	114044977	43	F	1	0	X	X
358446417	114044977	19	M	1	2	X	507974958
358446418	114014985	43	F	1	0	X	X
358446419	114014985	19	M	1	2	X	507976360
358446422	114019027	43	F	1	0	X	X
358446425	114020651	19	M	1	2	X	507977289
358446432	114042209	43	F	1	0	X	X
358446444	114022845	43	F	1	0	X	X
358446445	114022845	19	M	1	2	X	507977231
358446446	114030514	43	F	1	0	X	X
358446447	114030514	19	M	1	2	X	507975335
358446450	114030744	43	F	1	0	X	X
358446453	114029666	19	M	1	2	X	507975137
358446455	114036174	19	M	1	2	X	507972919
358446461	114034207	19	M	1	2	X	507948907
358446462	114040571	43	F	1	0	X	X
358446466	114029091	43	F	1	0	X	X
358446473	114022829	19	M	1	2	X	507978361
358446478	114031903	43	F	1	0	X	X
358446479	114031903	19	M	1	2	X	507975116
358446480	114015909	43	F	1	0	X	X
358446484	114026935	43	F	1	0	X	X
358446485	114026935	19	M	1	2	X	507974220
358446486	114014195	43	F	1	0	X	X
358446490	114029674	43	F	1	0	X	X
358446491	114029674	19	M	1	2	X	507976204
358446495	114048613	19	M	1	2	X	507978071
358446496	114047675	43	F	1	0	X	X
358446507	114025162	19	M	1	2	X	507976852
358446508	114049534	43	F	1	0	X	X
358446523	114015330	19	M	1	2	X	507979719
358446525	114037026	19	M	1	2	X	507957668
358446526	114047422	43	F	1	0	X	X
358446529	114040808	19	M	1	2	X	507972857
358446530	114030998	43	F	1	0	X	X
358446541	114021155	19	M	1	2	X	507979090
358446542	114029773	43	F	1	0	X	X
358446545	114036021	19	M	1	2	X	507974313
358493248	114032595	70	F	1	1	X	X
358493253	114013576	73	M	1	0	X	X
358493254	114048141	70	F	1	1	X	X
358493255	114048141	73	M	1	0	X	X
358493264	114029557	70	F	1	1	X	X
358493271	114042220	73	M	1	0	X	X
358493277	114028892	73	M	1	0	X	X
358493278	114019265	70	F	1	1	X	X
358493279	114019265	73	M	1	0	X	X
358648226	114028661	53	F	1	0	X	507975748
358648228	114044363	53	F	1	0	X	507977213
358648231	114045153	53	F	1	0	X	507979421
358648236	114049273	53	F	1	0	X	507979227
358723273	114049231	66	F	1	1	X	X
358723292	114028112	61	M	8	0	X	507975740
358723303	114049094	66	F	1	1	X	X
358723306	114045426	61	M	8	0	X	507926620
358723307	114045426	66	F	1	1	X	X
358723310	114045480	61	M	8	0	X	507972879
358723313	114040827	66	F	1	1	X	X
358723321	114013561	66	F	1	1	X	X
358723328	114022802	61	M	8	0	X	507975200
358723337	114045661	66	F	1	1	X	X
358723340	114043591	61	M	8	0	X	507966563
358723341	114043591	66	F	1	1	X	X
358723348	114045648	61	M	8	0	X	507966920
358723349	114045648	66	F	1	1	X	X
358723359	114048515	66	F	1	1	X	X
358723363	114045339	66	F	1	1	X	X
358723370	114041048	61	M	8	0	X	507961614
358723371	114041048	66	F	1	1	X	X
358723372	114043557	61	M	8	0	X	507977538
358723373	114043557	66	F	1	1	X	X
358723376	114013471	61	M	8	0	X	507913762
358723377	114013471	66	F	1	1	X	X
358822915	114029851	4	M	1	2	X	X
358822919	114029851	40	F	1	1	X	X
358822933	114026265	40	F	1	1	X	X
358822934	114026265	43	M	1	0	X	507977762
358822935	114026265	14	F	1	2	450101856	X
358822936	114010861	4	M	1	2	X	X
358822941	114010861	43	M	1	0	X	507952143
358822978	114015367	4	M	1	2	X	X
358822981	114015367	12	F	1	2	450123112	X
358822983	114015367	43	M	1	0	X	507975485
358822984	114015367	14	F	1	2	450101856	X
358822989	114031390	40	F	1	1	X	X
358822990	114031390	43	M	1	0	X	508190824
358823003	114048371	40	F	1	1	X	X
358823021	114012289	7	F	1	2	450053632	X
358823041	114028920	4	M	1	2	X	X
358823042	114028920	7	F	1	2	450066968	X
358823044	114028920	12	F	1	2	450141020	X
358823046	114028920	43	M	1	0	X	507976801
358823047	114028920	14	F	1	2	450101856	X
358823063	114033570	7	F	1	2	450066968	X
358823064	114033570	10	F	1	2	450066968	X
358823065	114033570	12	F	1	2	450114997	X
358823066	114033570	40	F	1	1	X	X
358823067	114033570	43	M	1	0	X	507953712
358823068	114033570	14	F	1	2	450101856	X
358823118	114031732	4	M	1	2	X	X
358823119	114031732	7	F	1	2	450066968	X
358823124	114031732	14	F	1	2	450101856	X
358937735	114038542	42	F	1	1	X	507962948
358937737	114038542	15	F	1	2	X	X
358937738	114038542	7	M	1	2	450069322	X
358937739	114041071	11	F	1	2	X	X
358937740	114041071	43	M	1	0	X	507979719
358937744	114041071	7	M	1	2	450053179	X
358937745	114031487	11	F	1	2	X	X
358937747	114031487	42	F	1	1	X	507975200
358937749	114031487	15	F	1	2	X	X
358937750	114031487	7	M	1	2	450066968	X
358937751	114015581	11	F	1	2	X	X
358937756	114015581	7	M	1	2	450066968	X
358937760	114040561	17	F	1	2	X	X
358937762	114040561	7	M	1	2	450053632	X
358937764	114033927	43	M	1	0	X	507975983
358937766	114033927	17	F	1	2	X	X
358937768	114033927	7	M	1	2	450069322	X
358937769	114044716	11	F	1	2	X	X
358937772	114044716	17	F	1	2	X	X
358937773	114044716	15	F	1	2	X	X
358937775	114017820	11	F	1	2	X	X
358937776	114017820	43	M	1	0	X	507943787
358937777	114017820	42	F	1	1	X	507978633
358937779	114017820	15	F	1	2	X	X
358937780	114017820	7	M	1	2	450066968	X
358937802	114039655	17	F	1	2	X	X
358937814	114040245	17	F	1	2	X	X
358937815	114040245	15	F	1	2	X	X
358937824	114049181	43	M	1	0	X	507979227
358937826	114049181	17	F	1	2	X	X
358937828	114049181	7	M	1	2	450066968	X
358993053	114017959	50	F	1	0	X	X
358993055	114035688	50	F	1	0	X	X
358993056	114041377	50	F	1	0	X	X
358997732	114011953	15	M	1	7	450101856	X
358997735	114011953	51	F	1	0	X	508183908
358997736	114041480	15	M	1	7	450101856	X
358997737	114041480	60	M	1	1	X	X
358997739	114041480	51	F	1	0	X	507975200
358997749	114033556	60	M	1	1	X	X
358997751	114033556	51	F	1	0	X	507968448
358997764	114018841	15	M	1	7	450101856	X
358997766	114018841	19	M	1	2	X	X
358997772	114048092	15	M	1	7	450101856	X
358997782	114038641	19	M	1	2	X	X
359125694	114029938	68	M	1	0	X	X
359125696	114028456	68	M	1	0	X	X
359125697	114029395	68	M	1	0	X	X
359125700	114010991	68	M	1	0	X	X
359125702	114034440	68	M	1	0	X	X
359125706	114044199	68	M	1	0	X	X
359125710	114036923	68	M	1	0	X	X
359125715	114041321	68	M	1	0	X	X
359125718	114023946	68	M	1	0	X	X
359125720	114029211	68	M	1	0	X	X
359125727	114038285	68	M	1	0	X	X
359125728	114024383	68	M	1	0	X	X
359125729	114032027	68	M	1	0	X	X
359125731	114037187	68	M	1	0	X	X
359125732	114030118	68	M	1	0	X	X
359125734	114045626	68	M	1	0	X	X
359125735	114030106	68	M	1	0	X	X
359125738	114016585	68	M	1	0	X	X
359125744	114013710	68	M	1	0	X	X
359125746	114032996	68	M	1	0	X	X
359125752	114034445	68	M	1	0	X	X
359125760	114015602	68	M	1	0	X	X
359125761	114017115	68	M	1	0	X	X
359125763	114020936	68	M	1	0	X	X
359125765	114039532	68	M	1	0	X	X
359125766	114027381	68	M	1	0	X	X
359125767	114043823	68	M	1	0	X	X
359183352	114037133	25	F	1	1	X	507973056
359183367	114038345	29	M	1	0	X	507944851
359183368	114038345	25	F	1	1	X	507969755
359183377	114044644	29	M	1	0	X	507975711
359183386	114018549	25	F	1	1	X	507977565
359183399	114032320	29	M	1	0	X	507976201
359183400	114032320	25	F	1	1	X	507951139
359183401	114015201	29	M	1	0	X	507978667
359183402	114015201	25	F	1	1	X	507976801
359183403	114015219	29	M	1	0	X	507976388
359183407	114034959	29	M	1	0	X	507969645
359183408	114034959	25	F	1	1	X	507951828
359183409	114034355	29	M	1	0	X	507974334
359183410	114034355	25	F	1	1	X	507973174
359211310	114019329	79	M	1	0	X	X
359211312	114022716	79	M	1	0	X	X
359211314	114012934	79	M	1	0	X	X
359211318	114042493	79	M	1	0	X	X
359211320	114012939	79	M	1	0	X	X
359211321	114012939	76	F	1	1	X	507903902
359211322	114031443	79	M	1	0	X	X
359211326	114040941	79	M	1	0	X	X
359211327	114040941	76	F	1	1	X	507970846
359211330	114023811	79	M	1	0	X	X
359211331	114023811	76	F	1	1	X	508170892
359211336	114030992	79	M	1	0	X	X
359211342	114015743	79	M	1	0	X	X
359211344	114019321	79	M	1	0	X	X
359211349	114025760	76	F	1	1	X	507976938
359211355	114024258	76	F	1	1	X	507976801
359211360	114022466	79	M	1	0	X	X
359211361	114022466	76	F	1	1	X	507975452
359211368	114027320	79	M	1	0	X	X
359249315	114040994	43	M	1	0	X	507970376
359249316	114040994	40	F	1	1	X	507976317
359249318	114028771	8	M	1	2	450113448	X
359249319	114028771	43	M	1	0	X	507977568
359249323	114040274	43	M	1	0	X	507907193
359249324	114040274	40	F	1	1	X	507956995
359249335	114025651	43	M	1	0	X	507978181
359249336	114025651	40	F	1	1	X	507971348
359249342	114035733	8	M	1	2	450144316	X
359249345	114035733	18	M	1	2	450101856	X
359249350	114012169	8	M	1	2	450115663	X
359249351	114012169	43	M	1	0	X	507972815
359249353	114012169	18	M	1	2	450101856	X
359249355	114011234	43	M	1	0	X	507973275
359249367	114049620	43	M	1	0	X	507948841
359249368	114049620	40	F	1	1	X	507979442
359249370	114040521	8	M	1	2	450144316	X
359249398	114025145	8	M	1	2	450115194	X
359249403	114023903	43	M	1	0	X	507976942
359249404	114023903	40	F	1	1	X	507976969
359249408	114019059	40	F	1	1	X	507976193
359249409	114019059	18	M	1	2	450101856	X
359249416	114034437	40	F	1	1	X	507972897
359249417	114034437	18	M	1	2	450101856	X
359249419	114022720	43	M	1	0	X	507978413
359249420	114022720	40	F	1	1	X	507907095
359249426	114033842	8	M	1	2	450115663	X
359249427	114033842	43	M	1	0	X	507975906
359249428	114033842	40	F	1	1	X	507976562
359337865	114035547	25	M	1	10	X	X
359337868	114035547	11	F	1	2	450152271	X
359337877	114029361	25	M	1	10	X	X
359337880	114029361	11	F	1	2	450141020	X
359337885	114046227	25	M	1	10	X	X
359337887	114046227	34	F	1	0	X	X
359337888	114046227	11	F	1	2	450137634	X
359337889	114043814	25	M	1	10	X	X
359337890	114043814	14	F	1	2	450141020	X
359337895	114034429	34	F	1	0	X	X
359337896	114034429	11	F	1	2	450081244	X
359337903	114044291	34	F	1	0	X	X
359337905	114048514	25	M	1	10	X	X
359337906	114048514	14	F	1	2	450108262	X
359447725	114046329	1	M	1	2	X	X
359447729	114023284	1	M	1	2	X	X
359447730	114023284	35	M	1	0	X	507976942
359447731	114023284	34	F	1	1	X	507976801
359447732	114023284	2	M	1	2	X	X
359447733	114021685	1	M	1	2	X	X
359447734	114021685	35	M	1	0	X	507978292
359447736	114021685	2	M	1	2	X	X
359447737	114015895	1	M	1	2	X	X
359447739	114015895	34	F	1	1	X	508174378
359447740	114015895	2	M	1	2	X	X
359447741	114045164	1	M	1	2	X	X
359447745	114026962	1	M	1	2	X	X
359447746	114026962	35	M	1	0	X	507979340
359447747	114026962	34	F	1	1	X	507975711
359447748	114026962	2	M	1	2	X	X
359447757	114040766	1	M	1	2	X	X
359447760	114040766	2	M	1	2	X	X
359447763	114029906	34	F	1	1	X	507976576
359447765	114015351	1	M	1	2	X	X
359447767	114015351	34	F	1	1	X	507936560
359518780	114019508	66	M	1	0	X	507976956
359518781	114027046	66	M	1	0	X	507919949
359572191	114027647	50	F	1	1	X	507975901
359621007	114020835	62	F	1	0	X	X
359621008	114017386	62	F	1	0	X	X
359621010	114010685	62	F	1	0	X	X
359621012	114014232	62	F	1	0	X	X
359621014	114043628	62	F	1	0	X	X
359621019	114033160	62	F	1	0	X	X
359621020	114036138	62	F	1	0	X	X
359621021	114045917	62	F	1	0	X	X
359621028	114022737	62	F	1	0	X	X
359621031	114026727	62	F	1	0	X	X
359674486	114022329	51	F	1	1	X	507979501
359674492	114032911	51	F	1	1	X	507977438
359674497	114013616	50	M	1	0	X	507972815
359674500	114032922	51	F	1	1	X	507949659
359674505	114024263	50	M	1	0	X	507976284
359732260	114042200	9	M	1	2	450120885	X
359732269	114043790	30	M	1	0	X	507976892
359732272	114043790	9	M	1	2	450120885	X
359732302	114016522	16	M	1	2	450101856	X
359732303	114016522	43	F	1	1	X	507977201
359732307	114037550	43	F	1	1	X	507921951
359732315	114011677	43	F	1	1	X	507977275
359732321	114028248	30	M	1	0	X	507976852
359732322	114028248	16	M	1	2	450101856	X
359732323	114028248	43	F	1	1	X	507974805
359732337	114036941	30	M	1	0	X	507964235
359732338	114036941	16	M	1	2	450079105	X
359732341	114015173	30	M	1	0	X	507976969
359732342	114015173	16	M	1	2	450101856	X
359732343	114015173	43	F	1	1	X	507977426
359732344	114015173	9	M	1	2	450113448	X
359732345	114029084	30	M	1	0	X	507976813
359732347	114029084	43	F	1	1	X	507951524
359732358	114014120	16	M	1	2	450101856	X
359732360	114014120	9	M	1	2	450115194	X
359732363	114033277	43	F	1	1	X	507976801
359732364	114033277	9	M	1	2	450113448	X
359732372	114033814	9	M	1	2	450113448	X
359816635	114013584	62	M	1	0	X	507976432
359816636	114013584	59	F	1	1	X	507975057
359816641	114022382	62	M	1	0	X	507964441
359816649	114012949	26	M	1	2	X	507970258
359816650	114012949	62	M	1	0	X	508204711
359816652	114026032	26	M	1	2	X	507974782
359816653	114026032	62	M	1	0	X	507976059
359816655	114026166	26	M	1	2	X	507976901
359816657	114026166	59	F	1	1	X	508190116
359816658	114019901	26	M	1	2	X	507957708
359816660	114019901	59	F	1	1	X	507977049
359849482	114017934	6	M	1	2	450066968	X
359849490	114018528	6	M	1	2	450075028	X
359849492	114018528	5	M	1	2	450075028	X
359849503	114027226	36	F	1	1	X	507976977
359849508	114013484	5	M	1	2	450069322	X
359849509	114013484	37	M	1	0	X	508176869
359849515	114038522	36	F	1	1	X	507904569
359849518	114048815	6	M	1	2	450066968	X
359849519	114048815	36	F	1	1	X	507975024
359849523	114017285	36	F	1	1	X	508186880
359849532	114011003	5	M	1	2	450066968	X
359849538	114048527	6	M	1	2	450066968	X
359849539	114048527	36	F	1	1	X	507977974
359849542	114028612	6	M	1	2	450066968	X
359849552	114033299	5	M	1	2	450066968	X
359849554	114043036	6	M	1	2	450069322	X
359849556	114043036	5	M	1	2	450068395	X
359849562	114040335	6	M	1	2	450053632	X
359849564	114040335	5	M	1	2	450053632	X
359849565	114040335	37	M	1	0	X	507975883
359849566	114011626	6	M	1	2	450053632	X
359849569	114011626	37	M	1	0	X	507904583
359849578	114043582	6	M	1	2	450053179	X
359849580	114043582	5	M	1	2	450058351	X
359897572	114025995	14	M	1	2	450125461	X
359897573	114025995	16	M	1	2	450143916	X
359897574	114025995	18	F	1	2	450143916	507979197
359897577	114029609	14	M	1	2	450114997	X
359897580	114029609	44	F	1	1	X	507972797
359897586	114021424	44	M	1	0	X	507979172
359897587	114021424	14	M	1	2	450124118	X
359897588	114021424	16	M	1	2	450143916	X
359897589	114021424	18	F	1	2	450143916	507905705
359897591	114027972	44	M	1	0	X	507978445
359897601	114014410	44	M	1	0	X	507976526
359897603	114014410	16	M	1	2	450107280	X
359897606	114023643	44	M	1	0	X	507975197
359897609	114023643	18	F	1	2	450143916	507978340
359897610	114023643	44	F	1	1	X	507976801
359897622	114018028	14	M	1	2	450114997	X
359897623	114018028	16	M	1	2	450101856	X
359897624	114018028	18	F	1	2	450101856	507976187
359897626	114029659	44	M	1	0	X	507976762
359897629	114029659	18	F	1	2	450101856	507969690
359897632	114016601	14	M	1	2	450143912	X
359897634	114016601	18	F	1	2	450101856	507976577
359897644	114044886	18	F	1	2	450101856	507951673
359897646	114038391	44	M	1	0	X	507972958
359897648	114038391	16	M	1	2	450101856	X
359897649	114038391	18	F	1	2	450101856	507978901
359897652	114039047	14	M	1	2	450152697	X
359897654	114039047	18	F	1	2	450101856	507974029
359897677	114029717	14	M	1	2	450114997	X
359897679	114029717	18	F	1	2	450101856	507976901
359897681	114022340	44	M	1	0	X	507979126
359897685	114022340	44	F	1	1	X	507976702
359897686	114048369	44	M	1	0	X	507976751
359897687	114048369	14	M	1	2	450108262	X
359897688	114048369	16	M	1	2	450101856	X
359897689	114048369	18	F	1	2	450101856	507978742
359897690	114048369	44	F	1	1	X	507975141
359897697	114036331	14	M	1	2	450152271	X
359897698	114036331	16	M	1	2	450101856	X
359897700	114036331	44	F	1	1	X	507954704
359897711	114012941	44	M	1	0	X	507977275
359897712	114012941	14	M	1	2	450115663	X
359897726	114032658	44	M	1	0	X	507915604
359897727	114032658	14	M	1	2	450114997	X
359897729	114032658	18	F	1	2	450101856	507973192
359897731	114016751	44	M	1	0	X	507973294
359897732	114016751	14	M	1	2	450115194	X
359897733	114016751	16	M	1	2	450101856	X
359897735	114016751	44	F	1	1	X	507977513
359897747	114044929	14	M	1	2	450120885	X
359897750	114044929	44	F	1	1	X	507976977
359897761	114042006	44	M	1	0	X	507976515
359897762	114042006	14	M	1	2	450120885	X
359897763	114042006	16	M	1	2	450101856	X
359897771	114016547	44	M	1	0	X	507971062
359897774	114016547	18	F	1	2	450101856	507978447
359897776	114042278	44	M	1	0	X	507975200
359897777	114042278	14	M	1	2	450120885	X
359897778	114042278	16	M	1	2	450101856	X
359897780	114042278	44	F	1	1	X	507975020
359897782	114015681	14	M	1	2	450123112	X
359897785	114015681	44	F	1	1	X	507976521
359897794	114011668	18	F	1	2	450101856	507949659
359897795	114011668	44	F	1	1	X	507978292
359897806	114019532	44	M	1	0	X	507978940
359897807	114019532	14	M	1	2	450123112	X
359897808	114019532	16	M	1	2	450101856	X
359897809	114019532	18	F	1	2	450101856	507976977
359897814	114035669	18	F	1	2	450079105	507972797
359897816	114019907	44	M	1	0	X	507976268
359897818	114019907	16	M	1	2	450101856	X
359897836	114044646	44	M	1	0	X	507976942
359897838	114044646	16	M	1	2	450101856	X
359897839	114044646	18	F	1	2	450101856	507976801
359897840	114044646	44	F	1	1	X	507943543
359897841	114035836	44	M	1	0	X	507972772
359897843	114035836	16	M	1	2	450079105	X
359897844	114035836	18	F	1	2	450079105	507972797
359897851	114012386	44	M	1	0	X	507926479
359897852	114012386	14	M	1	2	450115663	X
359897855	114012386	44	F	1	1	X	507972838
359897857	114012232	14	M	1	2	450081244	X
359897858	114012232	16	M	1	2	450101856	X
359897859	114012232	18	F	1	2	450101856	507977283
359897862	114048571	14	M	1	2	450108262	X
359897865	114048571	44	F	1	1	X	507977860
359897892	114018812	14	M	1	2	450112122	X
359897895	114018812	44	F	1	1	X	508165283
359897896	114033922	44	M	1	0	X	507976801
359897897	114033922	14	M	1	2	450152271	X
359897899	114033922	18	F	1	2	450101856	507974749
359897900	114033922	44	F	1	1	X	507977198
359948668	114025420	24	M	1	0	X	X
359948676	114047417	24	M	1	0	X	X
359948679	114026098	24	M	1	0	X	X
359948680	114025211	24	M	1	0	X	X
359948683	114020891	24	M	1	0	X	X
359948686	114046752	24	M	1	0	X	X
359948688	114044694	24	M	1	0	X	X
359948689	114014306	24	M	1	0	X	X
359948691	114021098	24	M	1	0	X	X
359948692	114032527	24	M	1	0	X	X
359948693	114042949	24	M	1	0	X	X
359948701	114047646	24	M	1	0	X	X
360006269	114032585	19	M	1	12	X	507975200
360006270	114032585	19	M	1	0	X	507976940
360080764	114036722	36	F	1	1	X	507978940
360080765	114036722	6	M	1	2	450055807	X
360080774	114023831	6	M	1	2	450066968	X
360080776	114031104	36	F	1	1	X	507976942
360080787	114025401	38	M	1	0	X	507977259
360080792	114039337	6	M	1	2	450053632	X
360080793	114039337	38	M	1	0	X	507958848
360080804	114031545	6	M	1	2	450068395	X
360080805	114031545	38	M	1	0	X	507974933
360080810	114012034	6	M	1	2	450066968	X
360080812	114041901	36	F	1	1	X	507975147
360080815	114016319	36	F	1	1	X	507903374
360080825	114041492	6	M	1	2	450053179	X
360080832	114030195	38	M	1	0	X	507969690
360080833	114016782	36	F	1	1	X	507910024
360080834	114016782	6	M	1	2	450066968	X
360080835	114016782	38	M	1	0	X	507976801
360175160	114033288	45	F	1	1	X	X
360175161	114033288	45	M	1	0	X	507976285
360175164	114033288	6	M	1	2	450113448	X
360175165	114033288	10	M	1	11	450113448	X
360175174	114012069	45	F	1	1	X	X
360175176	114012069	8	F	1	11	450115663	X
360175177	114012069	4	F	1	2	X	X
360175179	114012069	10	M	1	11	450115663	X
360175182	114023694	45	M	1	0	X	507964235
360175189	114012324	45	M	1	0	X	508175703
360175190	114012324	8	F	1	11	450134851	X
360175191	114012324	4	F	1	2	X	X
360175192	114012324	6	M	1	2	450134851	X
360175193	114012324	10	M	1	11	450134851	X
360175197	114028598	8	F	1	11	450115194	X
360175199	114028598	6	M	1	2	450115194	X
360175201	114028598	11	M	1	2	450114997	X
360175210	114023366	45	M	1	0	X	507979021
360175211	114023366	8	F	1	11	450125461	X
360175214	114023366	10	M	1	11	450125461	X
360175215	114023366	11	M	1	2	450125461	X
360175216	114032847	45	F	1	1	X	X
360175218	114032847	8	F	1	11	450114997	X
360175219	114032847	4	F	1	2	X	X
360175220	114032847	6	M	1	2	450113448	X
360175224	114047768	45	M	1	0	X	507979274
360175225	114047768	8	F	1	11	450120885	X
360175226	114047768	4	F	1	2	X	X
360175229	114047768	11	M	1	2	450141020	X
360175237	114028029	45	F	1	1	X	X
360175238	114028029	45	M	1	0	X	507974925
360175240	114028029	4	F	1	2	X	X
360175242	114028029	10	M	1	11	450108262	X
360175243	114028029	11	M	1	2	450108262	X
360175244	114039188	45	F	1	1	X	X
360175245	114039188	45	M	1	0	X	507976234
360175246	114039188	8	F	1	11	450152697	X
360175254	114032574	4	F	1	2	X	X
360175256	114032574	10	M	1	11	450113448	X
360175277	114023615	10	M	1	11	450124118	X
360175278	114023615	11	M	1	2	450152271	X
360175294	114049165	45	M	1	0	X	507979227
360175295	114049165	8	F	1	11	450108262	X
360175297	114049165	6	M	1	2	450125461	X
360175298	114049165	10	M	1	11	450108262	X
360175309	114037736	8	F	1	11	450115663	X
360175310	114037736	4	F	1	2	X	X
360175313	114037736	11	M	1	2	450141020	X
360175315	114019262	45	M	1	0	X	507979714
360175316	114019262	8	F	1	11	450115194	X
360175317	114019262	4	F	1	2	X	X
360175318	114019262	6	M	1	2	450112122	X
360175324	114031634	4	F	1	2	X	X
360175326	114031634	10	M	1	11	450113448	X
360175329	114027603	45	M	1	0	X	507977023
360175334	114027603	11	M	1	2	450114997	X
360175335	114046747	45	F	1	1	X	X
360175336	114046747	45	M	1	0	X	507978058
360175338	114046747	4	F	1	2	X	X
360175341	114046747	11	M	1	2	450120885	X
360175391	114028458	45	F	1	1	X	X
360175392	114028458	45	M	1	0	X	507977211
360175393	114028458	8	F	1	11	450120885	X
360175396	114028458	10	M	1	11	450120885	X
360175440	114022062	45	F	1	1	X	X
360175442	114022062	8	F	1	11	450143912	X
360175443	114022062	4	F	1	2	X	X
360175445	114022062	10	M	1	11	450143912	X
360175446	114022062	11	M	1	2	450143919	X
360175449	114012353	8	F	1	11	450115663	X
360175450	114012353	4	F	1	2	X	X
