sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
114038348	290718007021	1	30000	38.5001844	-90.8003865
114038349	290718007021	1	28600	38.5005523	-90.7984889
114038350	290718007021	9	26700	38.5003429	-90.8004718
114038351	290718007021	1	79500	38.4996462	-90.8014419
114038352	290718007021	1	71800	38.4998492	-90.8011693
114038353	290718007021	1	10000	38.4996521	-90.8009727
114038354	290718007021	1	79530	38.5012831	-90.7951830
114038355	290718007021	1	70400	38.5031812	-90.7948528
114038356	290718007021	1	69600	38.5028307	-90.7944461
114038357	290718007021	1	75114	38.5034028	-90.7944507
114038358	290718007021	1	17900	38.5015582	-90.7943985
114038359	290718007021	1	81400	38.5028481	-90.7946317
114038360	290718007021	1	75000	38.5015253	-90.7947599
114038361	290718007021	2	46000	38.4881538	-90.7535615
114038362	290718007021	1	70000	38.4885387	-90.7612600
114038363	290718007021	1	90500	38.4885182	-90.7615758
114038364	290718007021	1	10300	38.4882915	-90.7512225
114038365	290718007021	1	18800	38.4929976	-90.8131435
114038366	290718007021	1	13400	38.4932673	-90.8126964
114038367	290718007021	1	40701	38.4879246	-90.7501982
114038368	290718007021	1	60500	38.4878944	-90.7508107
114038369	290718007021	1	68000	38.4875758	-90.7506879
114038370	290718007021	1	54600	38.4887882	-90.7609853
114038371	290718007021	1	24000	38.4887496	-90.7614495
114038372	290718007021	1	25300	38.4996409	-90.7951034
114038373	290718007021	1	102200	38.4999075	-90.7950860
114038374	290718007021	1	11950	38.4995218	-90.7951097
114038375	290718007021	1	73000	38.4996767	-90.7946819
114038376	290718007021	1	20000	38.4877276	-90.7526892
114038377	290718007021	1	15500	38.4880315	-90.7524823
114038378	290718007021	1	97000	38.4876724	-90.7531991
114038379	290718007021	1	22720	38.4901641	-90.7929680
114038380	290718007021	1	51000	38.4868813	-90.7536471
114038381	290718007021	1	62200	38.4871978	-90.7525375
114038382	290718007021	1	15500	38.4872411	-90.7526011
114038383	290718007021	1	30000	38.4871588	-90.7532198
114038384	290718007021	1	22720	38.4902220	-90.7937501
114038385	290718007021	1	17700	38.4901341	-90.7932347
114038386	290718008001	1	71160	38.4234822	-90.8652411
114038387	290718008001	1	86000	38.4151972	-90.8970852
114038388	290718008001	1	16500	38.4235797	-90.8657831
114038389	290718008001	1	21000	38.4252300	-90.8625458
114038390	290718008001	1	65000	38.4234081	-90.8650107
114038391	290718008001	1	171800	38.4233638	-90.8647428
114038392	290718008001	1	41100	38.4229955	-90.8655206
114038393	290718008001	1	62500	38.4204826	-90.8314298
114038394	290718008001	1	50000	38.4232582	-90.8644578
114038395	290718008001	1	95540	38.4233784	-90.8636842
114038396	290718008001	1	70000	38.4231793	-90.8637902
114038397	290718008001	1	7200	38.4229894	-90.8650357
114038398	290718008001	1	73000	38.4234739	-90.8655100
114038399	290718008001	1	0	38.4239929	-90.8625416
114038400	290718008001	1	51200	38.4239901	-90.8626597
114038401	290718008001	1	99040	38.4238084	-90.8651296
114038402	290718008001	1	84700	38.4217443	-90.8646050
114038403	290718008001	1	7800	38.4212471	-90.8645305
114038404	290718008001	1	15600	38.4211321	-90.8646302
114038405	290718008001	9	18100	38.4241402	-90.8633930
114038406	290718008001	1	2000	38.4236366	-90.8632477
114038407	290718008001	1	60400	38.4237091	-90.8658291
114038408	290718008001	1	61000	38.4233247	-90.8626438
114038409	290718008001	1	104370	38.4209798	-90.8633225
114038410	290718008001	1	55000	38.4214418	-90.8628540
114038411	290718008001	1	92900	38.4209482	-90.8646035
114038412	290718008001	1	0	38.4230204	-90.8630508
114038413	290718008001	1	155000	38.4210272	-90.8631221
114038414	290718008001	1	16200	38.4233534	-90.8634623
114038415	290718008001	1	110100	38.4216447	-90.8362710
114038416	290718008001	1	101500	38.4228798	-90.8614552
114038417	290718008001	1	20000	38.4360652	-90.9029673
114038418	290718008001	1	95200	38.4349173	-90.9008691
114038419	290718008001	1	110100	38.4242739	-90.8642752
114038420	290718008001	1	16000	38.4245525	-90.8629183
114038421	290718008001	1	100000	38.4370972	-90.9038667
114038422	290718008001	1	93000	38.4241909	-90.8645389
114038423	290718008001	1	89000	38.4259236	-90.8638269
114038424	290718008001	1	79500	38.4247713	-90.8644552
114038425	290718008001	1	296000	38.4350106	-90.9012846
114038426	290718008001	1	80000	38.4252044	-90.8653365
114038427	290718008001	1	70000	38.4250647	-90.8650041
114038428	290718008001	1	20800	38.4244363	-90.8641941
114038429	290718008001	1	61000	38.4355017	-90.9020788
114038430	290718008001	1	101700	38.4255416	-90.8638350
114038431	290718008001	9	31800	38.4202250	-90.8638086
114038432	290718008001	1	74000	38.4224938	-90.8603763
114038433	290718008001	1	72100	38.4228219	-90.8605160
114038434	290718008001	1	60000	38.4205238	-90.8628555
114038435	290718008001	1	38400	38.4218522	-90.8620625
114038436	290718008001	1	220	38.4221316	-90.8615757
114038437	290718008001	1	55000	38.4338015	-90.8997038
114038438	290718008001	1	23300	38.4255776	-90.8629710
114038439	290718008001	1	50000	38.4230749	-90.8615343
114038440	290718008001	1	70000	38.4342425	-90.8978418
114038441	290718008001	9	18100	38.4240741	-90.8623701
114038442	290718008001	1	86600	38.4251565	-90.8676491
114038443	290718008001	1	21600	38.4338410	-90.8953675
114038444	290718008001	1	7400	38.4331055	-90.8889169
114038445	290718008001	1	55800	38.4224565	-90.8613193
114038446	290718008001	1	1050	38.4262876	-90.8665316
114038447	290718008001	1	47500	38.4345990	-90.8964725
114038448	290718008001	1	128000	38.4119106	-90.9261775
114038449	290718008001	1	48000	38.4330365	-90.8913422
114038450	290718008001	1	72600	38.4255191	-90.8650050
114038451	290718008001	1	80000	38.4214202	-90.8618509
114038452	290718008001	1	19400	38.4213760	-90.8608922
114038453	290718008001	1	69000	38.4229866	-90.8666062
114038454	290718008001	1	9000	38.4167435	-90.9235233
114038455	290718008001	1	80000	38.4330104	-90.8881009
114038456	290718008001	1	113200	38.4367862	-90.9038670
114038457	290718008001	1	124200	38.4188949	-90.9214203
114038458	290718008001	1	0	38.4331638	-90.8869412
114038459	290718008001	1	7500	38.4375049	-90.9045646
114038460	290718008001	1	67800	38.4381144	-90.9050281
114038461	290718008001	1	95950	38.4243776	-90.8619058
114038462	290718008001	1	18000	38.4328037	-90.8900046
114038463	290718008001	1	21000	38.4341668	-90.9005682
114038464	290718008001	1	15000	38.4345876	-90.8998038
114038465	290718008001	1	1450	38.4246324	-90.8663789
114038466	290718008001	1	51000	38.4241621	-90.8662570
114038467	290718008001	1	55100	38.4339650	-90.8945666
114038468	290718008001	1	85300	38.4265009	-90.8650404
114038469	290718008001	1	67900	38.4243057	-90.8553077
114038470	290718008001	1	70630	38.4332290	-90.8981456
114038471	290718008001	9	18100	38.4241523	-90.8565007
114038472	290718008001	1	8000	38.4330105	-90.8971991
114038473	290718008001	9	59440	38.4202965	-90.8320282
114038474	290718008001	1	100000	38.4186138	-90.8447111
114038475	290718008001	1	68000	38.4310372	-90.8922087
114038476	290718008001	1	9150	38.4322337	-90.8943825
114038477	290718008001	1	8310	38.4228025	-90.8510549
114038478	290718008001	1	55300	38.4217980	-90.8390180
114038479	290718008001	1	90000	38.4347554	-90.9018155
114038480	290718008001	1	138000	38.4211274	-90.8459688
114038481	290718008001	1	20500	38.4244702	-90.8596158
114038482	290718008001	1	62100	38.4198578	-90.8305790
114038483	290718008001	1	143900	38.4212056	-90.8489523
114038484	290718008001	1	21600	38.4162096	-90.8943913
114038485	290718008001	1	19500	38.4336848	-90.8934032
114038486	290718008001	1	104370	38.4329280	-90.8945711
114038487	290718008001	1	110000	38.4214254	-90.8429915
114038488	290718008001	1	95330	38.4174497	-90.9128458
114038489	290718008001	1	75000	38.4216597	-90.8505686
114038490	290718008001	1	0	38.4311683	-90.8767482
114038491	290718008001	1	47800	38.4338589	-90.8917886
114038492	290718008001	1	51000	38.4206501	-90.8498472
114038493	290718008001	1	24000	38.4157222	-90.8959220
114038494	290718008001	1	52000	38.4235681	-90.8672901
114038495	290718008001	1	8000	38.4217667	-90.8371693
114038496	290718008001	1	54950	38.4327018	-90.8933974
114038497	290718008001	1	62000	38.4334413	-90.8954353
114038498	290718008001	1	93000	38.4211131	-90.8443341
114038499	290718008001	1	18900	38.4248587	-90.8610434
114038500	290718008001	1	7900	38.4245709	-90.8536111
114038501	290718008001	1	179500	38.4348100	-90.8952719
114038502	290718008001	9	19800	38.4310918	-90.8772390
114038503	290718008001	1	5000	38.4245466	-90.8674560
114038504	290718008001	1	21000	38.4203600	-90.8662859
114038505	290718008001	1	58900	38.4298280	-90.8797749
114038506	290718008001	1	0	38.4168390	-90.8415103
114038507	290718008001	1	15700	38.4327507	-90.8922806
114038508	290718008001	1	73800	38.4124456	-90.8985471
114038509	290718008001	1	17000	38.4158797	-90.9134066
114038510	290718008001	1	22700	38.4314069	-90.8855759
114038511	290718008001	1	15600	38.4313189	-90.8936843
114038512	290718008001	1	21000	38.4329552	-90.8986159
114038513	290718008001	1	14900	38.4211488	-90.8464435
114038514	290718008001	1	60400	38.4335973	-90.9004535
114038515	290718008001	1	93000	38.4121664	-90.9002437
114038516	290718008001	1	162000	38.4112045	-90.8982425
114038517	290718008001	1	22700	38.4129060	-90.9248258
114038518	290718008001	1	143000	38.4221788	-90.8652630
114038519	290718008001	1	73200	38.4327741	-90.8996219
114038520	290718008001	1	59100	38.4200856	-90.8457652
114038521	290718008001	1	87000	38.4217364	-90.8753674
114038522	290718008001	1	202500	38.4122651	-90.8965102
114038523	290718008001	1	19000	38.4090895	-90.8967221
114038524	290718008001	1	20000	38.4133049	-90.8999067
114038525	290718008001	1	23300	38.4162858	-90.9221153
114038526	290718008001	1	0	38.4237430	-90.9165288
114038527	290718008001	1	15000	38.4100777	-90.8966129
114038528	290718008001	1	46000	38.4147120	-90.8988227
114038529	290718008001	1	56300	38.4112019	-90.8959534
114038530	290718008001	9	18100	38.4136273	-90.9009543
114038531	290718008001	1	154150	38.4140105	-90.8966509
114038532	290718008001	1	20600	38.4130417	-90.8961033
114038533	290718008001	1	67930	38.4108727	-90.8952440
114038534	290718008001	1	58800	38.4139281	-90.8977297
114038535	290718008001	1	93000	38.4138458	-90.8954857
114038536	290718008001	1	22200	38.4148420	-90.8968556
114038537	290718008001	1	143000	38.4286155	-90.8663867
114038538	290718008001	1	72500	38.4307912	-90.8746593
114038539	290718008001	1	50000	38.4205395	-90.8487674
114038540	290718008001	1	23700	38.4116287	-90.8955068
114038541	290718008001	1	14100	38.4225303	-90.8508729
114038542	290718008001	1	123000	38.4311418	-90.8751152
114038543	290718008001	1	7900	38.4317531	-90.8851945
114038544	290718008001	1	9600	38.4314527	-90.8775160
114038545	290718008001	1	61520	38.4166683	-90.9117569
114038546	290718008001	1	86600	38.4349885	-90.9030532
114038547	290718008001	1	54100	38.4125079	-90.8948550
114038548	290718008001	1	15300	38.4301013	-90.8710087
114038549	290718008001	1	93900	38.4256099	-90.8597210
114038550	290718008001	1	101000	38.4336833	-90.9016240
114038551	290718008001	1	20000	38.4329084	-90.8828596
114038552	290718008001	1	23500	38.4167575	-90.8407765
114038553	290718008001	1	113200	38.4215718	-90.8870089
114038554	290718008001	1	0	38.4211175	-90.8882924
114038555	290718008001	1	97000	38.4277900	-90.8657280
114038556	290718008001	1	95000	38.4102925	-90.8947563
114038557	290718008001	1	154980	38.4187502	-90.9201220
114038558	290718008001	1	47500	38.4263910	-90.8667540
114038559	290718008001	1	95000	38.4302805	-90.8758534
114038560	290718008001	1	0	38.4145952	-90.9001069
114038561	290718008001	9	18100	38.4159355	-90.9145720
114038562	290718008001	1	45450	38.4222148	-90.8639324
114038563	290718008001	1	16900	38.4325837	-90.8840509
114038564	290718008001	1	68000	38.4326247	-90.8807097
114038565	290718008001	1	65000	38.4145490	-90.8547936
114038566	290718008001	9	94600	38.4324106	-90.8826676
114038567	290718008001	9	18100	38.4225100	-90.8636250
114038568	290718008001	9	59440	38.4295624	-90.8675210
114038569	290718008001	1	18000	38.4090359	-90.8979259
114038570	290718008001	1	20000	38.4223441	-90.8428990
114038571	290718008001	1	68100	38.4309691	-90.8849287
114038572	290718008001	1	51900	38.4328879	-90.8939917
114038573	290718008001	1	147500	38.4135691	-90.8998274
114038574	290718008001	1	100000	38.4250605	-90.8573216
114038575	290718008001	1	60000	38.4218972	-90.8450878
114038576	290718008001	1	138000	38.4194598	-90.8615956
114038577	290718008001	1	850	38.4239863	-90.8689869
114038578	290718008001	1	143000	38.4219648	-90.8474822
114038579	290718008001	1	87300	38.4236807	-90.8683247
114038580	290718008001	1	98000	38.4208146	-90.8403127
114038581	290718008001	1	48900	38.4245097	-90.8575892
114038582	290718008001	1	5000	38.4250851	-90.8692074
114038583	290718008001	1	76000	38.4168122	-90.8392925
114038584	290718008001	1	23000	38.4192210	-90.8522532
114038585	290718008001	1	98000	38.4320512	-90.8863212
114038586	290718008001	1	83600	38.4252241	-90.8603448
114038587	290718008001	1	105000	38.4151948	-90.9009598
114038588	290718008001	1	110050	38.4317878	-90.8880476
114038589	290718008001	1	8000	38.4265407	-90.8634730
114038590	290718008001	1	88200	38.4260130	-90.8622038
114038591	290718008001	1	59000	38.4205110	-90.8501815
114038592	290718008001	1	88300	38.4312391	-90.8876129
114038593	290718008001	1	94000	38.4324765	-90.8889434
114038594	290718008001	1	4800	38.4312320	-90.8872015
114038595	290718008001	1	23100	38.4176418	-90.8408942
114038596	290718008001	1	60000	38.4179246	-90.8386286
114038597	290718008001	1	140300	38.4173872	-90.8403382
114038598	290718008001	1	79500	38.4168468	-90.8378325
114038599	290718008001	9	54200	38.4156858	-90.8398524
114038600	290718008001	1	86000	38.4202739	-90.8467991
114038601	290718008001	1	143000	38.4226232	-90.8677609
114038602	290718008001	1	63000	38.4238751	-90.8592235
114038603	290718008001	1	50000	38.4230982	-90.8581078
114038604	290718008001	1	66660	38.4232141	-90.8546377
114038605	290718008001	1	162000	38.4235315	-90.8586986
114038606	290718008001	1	67100	38.4170535	-90.8535840
114038607	290718008001	1	16600	38.4173935	-90.8422936
114038608	290718008001	1	85000	38.4180172	-90.8442611
114038609	290718008001	1	15400	38.4178172	-90.8443967
114038610	290718008001	1	85000	38.4240528	-90.8611916
114038611	290718008001	1	115400	38.4179206	-90.8460395
114038612	290718008001	1	54300	38.4199309	-90.8336764
114038613	290718008001	1	20000	38.4121380	-90.8970581
114038614	290718008001	9	18100	38.4218281	-90.8422025
114038615	290718008001	1	75000	38.4114577	-90.8974018
114038616	290718008001	1	4100	38.4214529	-90.8747688
114038617	290718008001	1	71900	38.4201317	-90.8607014
114038618	290718008001	1	73500	38.4137017	-90.8408360
114038619	290718008001	1	16100	38.4182949	-90.8600053
114038620	290718008001	1	16700	38.4194985	-90.8514879
114038621	290718008001	1	62300	38.4187593	-90.8510930
114038622	290718008001	1	7500	38.4165974	-90.8527056
114038623	290718008001	1	85050	38.4163055	-90.8413770
114038624	290718008001	1	8100	38.4210771	-90.8514222
114038625	290718008001	1	137960	38.4194203	-90.8442941
114038626	290718008001	1	118100	38.4180309	-90.8479968
114038627	290718008001	1	66000	38.4252260	-90.8549478
114038628	290718008001	1	61520	38.4174918	-90.8381038
114038629	290718008001	1	20800	38.4233223	-90.8595888
114038630	290718008001	1	143000	38.4198389	-90.8571338
114038631	290718008001	1	83200	38.4312316	-90.8889767
114038632	290718008001	1	0	38.4177322	-90.9122847
114038633	290718008001	1	65900	38.4317155	-90.8805037
114038634	290718008001	1	50800	38.4125753	-90.8987401
114038635	290718008001	1	92000	38.4161426	-90.8382189
114038636	290718008001	1	18000	38.4258978	-90.8676464
114038637	290718008001	1	9300	38.4240264	-90.8571881
114038638	290718008001	1	74200	38.4183135	-90.8433964
114038639	290718008001	1	77000	38.4326366	-90.8855332
114038640	290718008001	1	95000	38.4207982	-90.8335084
114038641	290718008001	1	55600	38.4184577	-90.8498796
114038642	290718008001	1	83000	38.4155671	-90.8402189
114038643	290718008001	1	15000	38.4169014	-90.8506771
114038644	290718008001	1	64000	38.4117786	-90.8944028
114038645	290718008001	1	21000	38.3893776	-90.9031360
114038646	290718008001	1	65800	38.4109089	-90.8940735
114038647	290718008001	1	188900	38.4231105	-90.8514313
114038648	290718008002	1	68000	38.3769691	-90.9084895
114038649	290718008002	3	0	38.4062029	-90.8179140
114038650	290718008002	1	30100	38.4051744	-90.8306473
114038651	290718008002	1	27100	38.4050751	-90.8459161
114038652	290718008002	1	75000	38.4043862	-90.8310404
114038653	290718008002	1	66800	38.4044734	-90.8297709
114038654	290718008002	1	277200	38.4044410	-90.8230291
114038655	290718008002	1	60340	38.3953763	-90.8286372
114038656	290718008002	1	34600	38.3955841	-90.8298418
114038657	290718008002	1	120800	38.4040362	-90.8221492
114038658	290718008002	1	36700	38.4021418	-90.8236445
114038659	290718008002	1	62300	38.3948851	-90.8307536
114038660	290718008002	1	59900	38.3952898	-90.8270720
114038661	290718008002	1	75800	38.4039299	-90.8175999
114038662	290718008002	1	61500	38.4020122	-90.8231144
114038663	290718008002	1	46574	38.4018878	-90.8221182
114038664	290718008002	1	40800	38.4045463	-90.8258326
114038665	290718008002	1	27700	38.4047959	-90.8255063
114038666	290718008002	1	46600	38.4041438	-90.8233212
114038667	290718008002	1	50000	38.4055274	-90.8246976
114038668	290718008002	1	28230	38.4050423	-90.8204119
114038669	290718008002	1	3500	38.4054225	-90.8233843
114038670	290718008002	1	49400	38.4053036	-90.8216709
114038671	290718008002	1	102200	38.3769440	-90.9068584
114038672	290718008002	1	52800	38.3650538	-90.9084094
114038673	290718008002	1	68000	38.4125167	-90.8267486
114038674	290718008002	1	77000	38.4070680	-90.8248847
114038675	290718008002	1	88000	38.4061795	-90.8234350
114038676	290718008002	1	36700	38.4072202	-90.8238528
114038677	290718008002	1	85000	38.4065288	-90.8254374
114038678	290718008002	1	60000	38.4062643	-90.8305292
114038679	290718008002	1	29600	38.4040872	-90.8191753
114038680	290718008002	1	3720	38.4069836	-90.8260358
114038681	290718008002	1	90000	38.3642964	-90.9253653
114038682	290718008002	1	0	38.4017014	-90.8187243
114038683	290718008002	1	25300	38.4083755	-90.8261107
114038684	290718008002	1	93200	38.4144878	-90.8214690
114038685	290718008002	1	140000	38.4140858	-90.8209086
114038686	290718008002	1	55900	38.4077818	-90.8235818
114038687	290718008002	1	83000	38.4084745	-90.8253200
114038688	290718008002	1	105200	38.4016112	-90.8196141
114038689	290718008002	1	7260	38.4085203	-90.8242925
114038690	290718008002	1	54700	38.4078750	-90.8276268
114038691	290718008002	1	25000	38.4091169	-90.8235835
114038692	290718008002	1	113400	38.4019072	-90.8200964
114038693	290718008002	1	80100	38.4088938	-90.8255336
114038694	290718008002	1	85000	38.4090628	-90.8266220
114038695	290718008002	1	30000	38.3645266	-90.8207119
114038696	290718008002	1	7800	38.4107524	-90.8216822
114038697	290718008002	1	9100	38.4094694	-90.8254321
114038698	290718008002	1	80200	38.4098524	-90.8238496
114038699	290718008002	1	42200	38.4099816	-90.8250862
114038700	290718008002	1	12500	38.4108059	-90.8201090
114038701	290718008002	1	30000	38.4098148	-90.8269128
114038702	290718008002	1	19300	38.4029341	-90.8299391
114038703	290718008002	1	24950	38.3879685	-90.8998247
114038704	290718008002	1	25300	38.4109761	-90.8253513
114038705	290718008002	1	7900	38.4102048	-90.8221410
114038706	290718008002	1	79530	38.4103384	-90.8241758
114038707	290718008002	1	104000	38.3640506	-90.8282475
114038708	290718008002	1	78000	38.4109234	-90.8272625
114038709	290718008002	1	47000	38.3640174	-90.8293943
114038710	290718008002	1	58000	38.3638241	-90.9042064
114038711	290718008002	1	173000	38.3649577	-90.9072831
114038712	290718008002	1	111600	38.3651898	-90.9069175
114038713	290718008002	1	8200	38.3945263	-90.8290641
114038714	290718008002	1	61900	38.3957920	-90.8252718
114038715	290718008002	1	39090	38.3649137	-90.9041692
114038716	290718008002	2	84300	38.3649488	-90.9055132
114038717	290718008002	1	106800	38.3625216	-90.8208365
114038718	290718008002	1	40900	38.4062625	-90.8224706
114038719	290718008002	1	90000	38.3764106	-90.9060647
114038720	290718008002	1	222000	38.3762763	-90.9046263
114038721	290718008002	1	0	38.3765176	-90.9032356
114038722	290718008002	1	65400	38.3761845	-90.9017379
114038723	290718008002	1	60000	38.3766884	-90.9011268
114038724	290718008002	1	36000	38.3672774	-90.9076723
114038725	290718008002	1	100000	38.3689692	-90.9039832
114038726	290718008002	1	34410	38.3680856	-90.9086829
114038727	290718008002	1	67800	38.3770444	-90.9041453
114038728	290718008002	1	6000	38.3773376	-90.9011534
114038729	290718008002	1	26400	38.3709618	-90.9041576
114038730	290718008002	1	44000	38.3775989	-90.9058116
114038731	290718008002	1	31800	38.3777384	-90.9066555
114038732	290718008002	1	4200	38.3777280	-90.9035452
114038733	290718008002	1	201800	38.3773201	-90.9023402
114038734	290718008002	1	83400	38.3711954	-90.9024860
114038735	290718008002	1	126200	38.3704338	-90.9078147
114038736	290718008002	1	60000	38.3701140	-90.9063815
114038737	290718008002	1	143000	38.3785658	-90.9058433
114038738	290718008002	1	5000	38.3779078	-90.9045609
114038739	290718008002	1	81000	38.3685670	-90.9039628
114038740	290718008002	1	60000	38.3779365	-90.9076476
114038741	290718008002	1	71100	38.3686541	-90.9033470
114038742	290718008002	1	50000	38.3797107	-90.9028347
114038743	290718008002	1	31500	38.3680902	-90.9012896
114038744	290718008002	1	60000	38.3779445	-90.9035750
114038745	290718008002	1	202000	38.3789503	-90.9023754
114038746	290718008002	1	18700	38.3795677	-90.9045414
114038747	290718008002	1	79530	38.3791271	-90.9027907
114038748	290718008002	1	32500	38.3781836	-90.9016959
114038749	290718008002	1	104000	38.3788583	-90.9010530
114038750	290718008002	1	27300	38.3783929	-90.9013470
114038751	290718008002	1	6400	38.3703203	-90.9050952
114038752	290718008002	1	47000	38.3693359	-90.9014661
114038753	290718008002	1	24000	38.3684886	-90.9062538
114038754	290718008002	1	31000	38.3687987	-90.9048368
114038755	290718008002	1	296000	38.3683856	-90.9070818
114038756	290718008002	1	61000	38.3702790	-90.9039391
114038757	290718008002	1	73000	38.3698537	-90.9030646
114038758	290718008002	1	114000	38.3693739	-90.9027227
114038759	290718008002	1	40400	38.3644387	-90.9026163
114038760	290718008002	1	62300	38.3680851	-90.9064458
114038761	290718008002	1	114000	38.3649598	-90.9021989
114038762	290718008002	1	5000	38.3738441	-90.9078040
114038763	290718008002	1	35810	38.3722302	-90.9023734
114038764	290718008002	1	8000	38.3720010	-90.9014843
114038765	290718008002	1	19180	38.3654721	-90.9015654
114038766	290718008002	1	31300	38.3713180	-90.9049175
114038767	290718008002	1	13900	38.3656140	-90.9091218
114038768	290718008002	1	4200	38.3657085	-90.9036938
114038769	290718008002	1	138000	38.3655494	-90.9024744
114038770	290718008002	1	64900	38.3657258	-90.9071287
114038771	290718008002	1	25700	38.3655736	-90.9048271
114038772	290718008002	1	116000	38.3655441	-90.9065575
114038773	290718008002	1	133500	38.3737745	-90.9076166
114038774	290718008002	1	36000	38.3724554	-90.9024033
114038775	290718008002	1	32400	38.3724079	-90.9041019
114038776	290718008002	1	3250	38.3727570	-90.9013758
114038777	290718008002	1	15400	38.3717802	-90.9053899
114038778	290718008002	1	82000	38.3735386	-90.9062367
114038779	290718008002	1	143000	38.3664399	-90.9047161
114038780	290718008002	1	39000	38.3726358	-90.9060645
114038781	290718008002	1	120400	38.3731510	-90.9041063
114038782	290718008002	1	82000	38.3730150	-90.9049538
114038783	290718008002	1	46700	38.3664881	-90.9037337
114038784	290718008002	1	38360	38.3664311	-90.9013803
114038785	290718008002	8	51000	38.3668180	-90.9030098
114038786	290718008002	1	53300	38.3742483	-90.9046987
114038787	290718008002	1	50000	38.3672175	-90.9081414
114038788	290718008002	1	94300	38.3670908	-90.9064251
114038789	290718008002	1	85000	38.3669282	-90.9075040
114038790	290718008002	1	24830	38.3740416	-90.9035607
114038791	290718008002	1	30000	38.3737805	-90.9015861
114038792	290718008002	1	37650	38.3735959	-90.9021666
114038793	290718008002	1	20900	38.3746175	-90.9050689
114038794	290718008002	1	122100	38.3746111	-90.9036331
114038795	290718008002	1	6170	38.3747578	-90.9012581
114038796	290718008002	1	81440	38.3737996	-90.9089544
114038797	290718008002	1	30800	38.3749416	-90.9022062
114038798	290718008002	1	5000	38.3757712	-90.9020119
114038799	290718008002	1	9700	38.3748594	-90.9056720
114038800	290718008002	1	38000	38.3754479	-90.9016543
114038801	290718008002	1	18900	38.3745185	-90.9073274
114038802	290718008002	1	74000	38.3745851	-90.9084676
114038803	290718008002	1	16900	38.3759280	-90.9061137
114038804	290718008002	1	51600	38.3753178	-90.9031451
114038805	290718008002	1	102600	38.3754226	-90.9045502
114038806	290718008002	1	71561	38.3754430	-90.9070889
114038807	290718008002	1	86300	38.3755235	-90.9085956
114038808	290718008002	1	51680	38.4113172	-90.8285265
114038809	290718008002	1	128000	38.4059517	-90.8194554
114038810	290718008002	1	41600	38.3540200	-90.8263308
114038811	290718008002	1	29040	38.3678209	-90.9016312
114038812	290718008002	1	72600	38.4043608	-90.8271278
114038813	290718008002	1	127800	38.3680335	-90.9051628
114038814	290718008002	1	95000	38.3671191	-90.9027812
114038815	290718008002	1	29000	38.3679735	-90.9036056
114038816	290718008002	1	9100	38.4120596	-90.8294445
114038817	290718008002	1	8200	38.3610606	-90.8213486
114038818	290718008002	1	225300	38.4063309	-90.8259780
114038819	290718008002	1	25000	38.3455687	-90.8586101
114038820	290718008002	1	32440	38.3508350	-90.8589977
114038821	290718008002	1	5000	38.4046264	-90.8281055
114038822	290718008002	1	9600	38.4055059	-90.8259476
114038823	290718008002	1	27300	38.4122128	-90.8192761
114038824	290718008002	1	26600	38.4041633	-90.8322592
114038825	290718008002	1	6430	38.4055821	-90.8274003
114038826	290718008002	1	21650	38.3504052	-90.8575882
114038827	290718008002	1	55300	38.4053801	-90.8187109
114038828	290718008002	1	46000	38.4068125	-90.8215772
114038829	290718008002	1	37600	38.4158052	-90.8220894
114038830	290718008002	1	55800	38.3482256	-90.8552944
114038831	290718008002	1	66700	38.4016632	-90.8277733
114038832	290718008002	1	55000	38.3379689	-90.8720471
114038833	290718008002	1	126200	38.3446586	-90.8567801
114038834	290718008002	1	161000	38.3511802	-90.8573846
114038835	290718008002	1	45000	38.3442621	-90.8600670
114038836	290718008002	1	126000	38.3512704	-90.8567300
114038837	290718008002	1	90000	38.3522817	-90.8583560
114038838	290718008002	1	80000	38.3448088	-90.8586362
114038839	290718008002	1	3000	38.3492497	-90.8559189
114038840	290718008002	1	64380	38.3514688	-90.8583768
114038841	290718008002	1	60000	38.3493772	-90.8562185
114038842	290718008002	1	44200	38.3493112	-90.8574153
114038843	290718008002	1	6900	38.3960235	-90.8230546
114038844	290718008002	1	18700	38.3775790	-90.8813735
114038845	290718008002	1	25200	38.3774026	-90.8819077
114038846	290718008002	1	6400	38.3770662	-90.8816845
114038847	290718008002	1	101000	38.3788846	-90.8802713
114038848	290718008002	1	120000	38.3774999	-90.8811003
114038849	290718008002	1	46600	38.3789096	-90.8800900
114038850	290718008002	1	1300	38.4140007	-90.8145028
114038851	290718008002	1	0	38.4149064	-90.8142728
114038852	290718008002	1	145000	38.4147216	-90.8143484
114038853	290718008002	1	88240	38.4143811	-90.8144756
114038854	290718008002	1	25000	38.4146589	-90.8142913
114038855	290718008002	1	18300	38.4145000	-90.8142282
114038856	290718008002	1	1400	38.4149091	-90.8143230
114038857	290718008002	8	20000	38.4146544	-90.8143762
114038858	290718008002	1	96100	38.4144623	-90.8144673
114038859	290718008002	1	106000	38.3793988	-90.8797316
114038860	290718008002	1	6100	38.3786812	-90.8795711
114038861	290718008002	1	47500	38.3769184	-90.8810815
114038862	290718008002	2	72000	38.3789020	-90.8803582
114038863	290718008002	1	110000	38.3788830	-90.8804182
114038864	290718008002	1	55800	38.3791276	-90.8801274
